[individuals]
14
[landmarks]
381
[dimensions]
3
[names]
ThCy19465
ThCy1953
ThCy1959
ThCy321
ThCy396113
ThCy46441
ThCy521167
ThCy5742
ThCy5749
ThCy72665
ThCy72666
ThCy922
ThCy95
ThCyA678
[labels]
Sex
[labelvalues]
M
M
F
M
F
M
F
F
M
M
F
F
M
F
[rawpoints]
'ThCy19465
19.2664	-92.6503	23.634
19.9787	-103.5637	18.7223
3.1369	-97.1952	36.9355
6.5257	-83.8153	35.9711
30.7005	-102.2294	4.0935
19.6182	-81.0514	24.2917
9.0028	-46.1206	47.3684
3.7786	-122.3265	36.6648
17.647	-66.5006	33.4033
19.3867	-35.7436	44.9002
17.7285	-54.1506	13.5063
24.5661	-44.88	20.5303
27.0785	-93.7079	7.9152
23.1791	-80.1079	10.1878
22.4651	-57.0134	28.1115
10.3423	-71.395	39.751
6.5579	-114.2249	29.9752
17.7298	-69.2996	21.1358
31.7598	-113.0551	4.84
29.5548	-34.1206	33.8984
20.1919	-76.5494	-0.1206
24.5929	-103.7789	12.4066
17.6912	-121.0913	23.8893
23.9337	-117.9128	12.5775
1.8352	-108.3785	44.693
23.4297	-47.4169	37.2416
11.2912	-66.3853	6.55
15.0118	-104.3451	23.3369
1.1148	-92.5556	47.6756
2.2995	-63.3233	48.9754
14.6092	-81.5208	30.4114
15.8075	-58.6249	40.245
23.5216	-92.6126	18.0353
-22.2985	-8.3433	30.0049
-19.6868	13.7946	7.3406
-8.7558	18.9487	21.0865
-16.577	68.6209	-20.7297
-16.1217	5.0882	26.7733
-7.3225	37.9718	14.1463
-14.2631	67.8484	-0.3244
-28.9104	-26.1809	35.4236
-9.1312	52.2033	10.5154
-11.7174	33.8856	7.1833
-21.1379	7.4916	14.079
-15.8096	48.1214	-11.0897
-17.4665	68.2557	-8.5935
-2.9229	8.2174	30.4392
-13.1428	-0.5257	33.9064
-24.6621	-31.144	42.4312
-25.7815	5.6888	1.5182
-3.0153	19.3689	24.0309
-4.1664	-6.299	36.8267
-2.533	32.443	18.3344
-12.6183	21.3348	13.4269
-13.6645	50.0734	2.9782
-3.4961	-22.8537	42.7658
-2.4355	46.9512	14.9372
-17.0206	32.2478	-20.5348
-14.5215	52.7272	-19.2845
-16.656	23.703	1.2137
-2.7953	63.3781	11.3596
-23.699	10.5948	-2.8545
-9.8046	69.0032	6.353
-13.3531	-17.9419	42.2938
-20.6813	-13.5185	37.0738
-27.6243	-0.3414	6.5435
-18.6074	27.0305	-12.6662
-24.1834	-2.4196	20.9837
-14.8735	38.2239	-4.2082
15.2098	1.9402	30.8979
3.3249	-23.3523	43.0419
20.2422	20.6257	-4.1975
26.2957	7.6587	-0.3681
25.3865	1.343	11.1723
10.1616	59.414	6.2155
21.666	22.0523	-18.4554
4.5123	26.2985	19.5936
12.5197	12.5746	24.282
20.7931	-27.125	43.3704
24.1433	7.7742	-12.7849
17.4953	12.415	15.9897
15.6854	24.2811	4.0365
15.8159	52.666	-5.7569
15.6829	53.2566	-14.8598
24.718	-16.1562	34.3249
22.1509	0.7409	21.6789
14.4237	46.6226	-20.4167
9.5828	42.2061	9.4609
4.9655	68.8581	8.7569
17.1283	31.9247	-10.925
6.1375	12.7758	27.4046
29.6579	0.0416	2.7183
22.4796	-8.3595	28.7231
17.2106	67.8595	-9.6493
4.3706	-10.8678	37.8884
5.9903	1.6983	33.3221
2.4585	57.0417	12.1617
17.4593	68.0195	-18.2914
9.4757	28.0071	13.5142
28.8505	-27.2176	35.8559
3.5763	41.8638	14.7726
13.3505	67.7084	-0.6244
21.3878	12.3025	7.7989
13.142	43.4477	0.1672
16.3286	-15.7203	40.3717
20.0651	-80.4316	-3.0595
16.0715	-72.4313	1.1574
10.5363	-65.5775	5.99
13.4255	-56.0315	9.4761
19.0665	-48.921	14.158
24.0081	-41.4888	19.6354
27.48	-34.4466	25.7526
-19.3276	-81.4468	-2.6904
-16.8148	-72.9817	2.2134
-11.6776	-66.1635	6.86
-14.1566	-56.6434	10.2747
-19.6901	-49.7965	14.1296
-23.6623	-42.2611	19.4614
-27.276	-35.3364	26.9144
34.0219	-113.6664	4.0758
30.6543	-117.1587	7.9
25.9753	-118.3953	10.8576
22.3911	-119.3489	14.9755
18.9861	-119.8602	19.6607
17.881	-122.1182	25.1284
15.4453	-123.9125	29.4368
10.3575	-123.7315	31.9317
6.3246	-124.9485	35.4556
-33.1842	-116.1735	-0.4653
-29.7569	-118.9303	4.1824
-24.436	-118.7378	7.3508
-21.1853	-118.9424	12.477
-18.1752	-119.3775	17.6636
-18.1232	-122.1536	23.7865
-15.8054	-124.816	28.7774
-11.2883	-124.917	32.5191
-6.092	-125.1704	35.4235
0.805	-81.6119	49.1717
1.0399	-73.1311	50.4786
0.9907	-64.7285	51.2506
1.7358	-55.8045	50.9553
4.1395	-47.4781	49.6058
8.1703	-39.8671	48.1403
14.8953	-34.5728	46.6443
22.3719	-33.2341	43.3881
1.7049	-117.8069	44.5458
1.3287	-108.6412	47.075
0.7684	-99.3898	48.5256
0.8076	-90.3726	49.1894
28.8346	-31.4685	37.522
0.277	-82.3231	49.2727
0.4727	-73.9773	50.2513
0.2638	-65.5798	51.3886
-0.6753	-56.9079	51.3079
-4.2892	-49.0638	49.9584
-9.9272	-43.0412	48.2409
-16.3658	-37.9926	46.5872
-22.948	-34.5058	43.5665
0.1869	-117.998	44.344
0.2006	-109.0001	46.9749
0.0595	-99.7372	48.1996
0.1336	-90.8541	49.1203
-29.2081	-33.4638	38.7383
0.8835	-109.6023	-12.4667
0.5359	-103.6443	-10.4354
0.1686	-97.4367	-10.0264
-28.4301	-85.1396	-10.3304
-32.572	-83.1362	-11.5753
-37.5705	-82.4153	-12.0115
-42.0632	-82.0726	-12.1584
-46.6823	-82.4085	-11.9876
29.563	-85.901	-10.2418
33.7559	-83.3284	-11.8845
38.8822	-82.0548	-12.3207
44.0154	-81.7652	-12.4064
48.9215	-82.3596	-12.0485
-59.3903	-67.5005	-5.9077
-58.5771	-61.3416	-3.6051
-57.4916	-55.0094	-2.0555
-56.0313	-48.6912	-1.3637
-54.3529	-42.4652	-1.4585
-52.112	-36.6061	-2.415
-49.4484	-31.4597	-4.1084
-46.6726	-27.4825	-6.9011
-56.0922	-78.9878	-10.9803
-59.4711	-73.7284	-8.4576
-43.7706	-24.514	-10.3372
60.2689	-68.3252	-5.1177
59.1375	-61.7445	-3.0355
57.8845	-55.0426	-1.8222
56.3819	-48.2652	-1.2119
54.2699	-41.7932	-1.539
51.853	-35.7307	-2.4679
49.5578	-30.5759	-4.4729
47.1755	-26.7028	-7.3345
58.0867	-80.0425	-10.8418
60.5006	-74.7584	-7.232
44.2436	-23.8526	-10.8848
-52.746	-88.2618	8.1641
-54.4242	-81.6713	10.1212
-55.7069	-75.2635	11.5758
-57.282	-68.9573	11.733
-57.9073	-62.36	11.6891
-57.3899	-55.8828	12.3454
-56.5588	-49.2622	12.5958
-55.1821	-42.722	12.3834
-33.4429	-103.665	2.3232
-39.2697	-100.2933	0.5345
-45.3286	-98.0618	1.8508
-49.344	-94.105	6.155
-52.0526	-36.7724	13.2392
50.1825	-88.6748	10.2753
52.1862	-82.7284	12.0228
54.3681	-76.5179	12.3375
55.7109	-69.883	12.54
56.513	-63.087	12.5717
56.3554	-56.1903	12.3708
55.3953	-49.2041	12.6655
53.6257	-42.3727	12.6993
33.5576	-103.2837	3.4697
38.9041	-99.0763	1.5988
44.6246	-97.0691	2.8119
47.8878	-93.7101	6.7936
51.072	-35.9428	12.9226
-20.0734	25.3353	-20.863
-22.0391	19.2475	-17.4406
-23.8526	12.806	-14.7531
20.3072	25.4725	-21.6285
22.9827	18.6612	-18.8196
24.72	11.5943	-16.6605
-28.2738	4.4663	-1.4949
-29.3231	2.454	0.5894
-29.5561	-0.0483	2.4627
29.4282	4.9679	-2.6711
30.5487	3.0476	-0.6234
30.9431	0.6191	1.3832
-46.624	-16.0419	2.5527
-41.8402	-9.4983	0.3738
-35.7834	-3.4123	0.2797
-29.9011	-2.4413	5.1299
-28.4034	-3.9121	12.6966
-26.4775	-6.2764	20.0363
-23.5828	-9.0018	27.2514
-25.3311	-15.8809	31.313
-49.711	-28.2095	11.0551
-49.5582	-22.2618	6.4386
-29.3487	-23.2468	32.0363
46.7861	-15.6718	3.0278
42.6839	-9.5451	0.6306
37.1376	-3.6971	0.2349
30.8016	-1.8613	3.7339
28.9022	-3.6549	11.1658
26.4432	-5.4287	18.5995
23.7299	-8.824	25.5724
25.0546	-14.6663	30.2621
48.5843	-27.3362	11.0427
48.8262	-21.7482	6.6952
29.1482	-21.2248	31.1772
-15.2316	37.1781	-22.8822
-13.0919	43.5647	-21.243
-14.0663	50.6638	-22.0242
-12.8633	57.6521	-22.2283
-13.837	64.4734	-23.9044
15.636	38.0585	-22.8464
13.7632	44.7	-21.6652
14.5235	51.3373	-22.231
13.6623	58.4385	-21.0342
15.1111	65.0315	-22.6262
-17.7917	71.5645	-18.0088
-17.9763	71.6661	-10.9578
-15.5122	71.6714	-4.3356
-12.4561	71.7132	2.1226
-7.9616	71.7387	7.2185
18.0313	71.5736	-17.5446
17.4328	71.6401	-10.6568
14.7233	71.6884	-4.1425
11.2558	71.7031	2.0649
6.3581	71.7964	7.1202
-0.133	-12.2811	-20.4229
0.2762	-3.5415	-19.1017
0.3277	5.5999	-19.0454
0.2208	14.8946	-19.4554
0.0759	24.3985	-20.417
0.1376	34.1405	-21.0714
0.2198	44.0739	-21.8848
0.1173	54.1942	-22.4322
-0.0566	64.4085	-22.4291
-0.0094	-19.089	40.7813
-0.184	-9.3543	37.1308
-0.1357	0.6794	33.6318
0.1386	10.2969	29.3331
0.2997	19.7459	24.2262
0.2845	29.5561	19.7358
-0.1099	40.0497	16.5395
-0.6483	50.8729	14.0891
-0.8292	61.6935	11.9227
'ThCy1953
-2.4727	-135.103	42.1087
3.6759	-134.4229	42.477
-0.2639	-132.4043	4.0839
-0.8877	-123.2024	-12.6192
-28.5321	-118.7228	-19.8734
23.9478	-122.7523	-22.6921
-32.1593	-117.3207	-9.5131
30.9512	-119.2599	-13.0907
-37.8341	-122.5332	1.7714
37.2784	-122.9826	-0.7013
-33.1536	-116.0095	7.3068
32.8665	-116.8332	6.2786
-0.3593	-97.8032	-11.3547
24.8709	-93.1829	-8.0225
-27.0125	-92.288	-7.6766
55.9579	-86.1368	-14.7105
-56.2825	-85.5877	-12.922
-0.9101	-22.8696	-19.7801
-42.4822	-14.4629	-18.8832
36.5431	-10.9072	-24.7091
-50.1333	-31.2003	20.4423
50.8279	-31.4903	18.6102
0.6616	-26.1876	48.361
39.0476	-27.3498	35.6223
-38.2062	-25.4331	35.1525
31.4199	-1.4265	-30.0309
-35.1747	-2.0819	-28.7799
27.6535	11.9528	-26.5433
-30.7206	11.3306	-27.6158
27.4079	12.7812	-13.3706
-31.4576	10.671	-16.6531
31.6313	10.609	-4.4138
-31.2885	11.9491	-4.5154
17.7287	37.8657	-23.5522
-21.094	36.5807	-21.6611
-0.6578	79.8685	-19.0297
0.247	76.7588	17.4203
14.6311	76.4073	-24.4352
-17.6885	76.9208	-24.3227
18.471	90.005	-22.0772
-21.4768	89.5454	-21.1526
8.0193	86.8099	8.5652
-7.8546	87.6351	9.2438
3.7363	87.5519	12.0218
-3.5238	88.4014	11.2305
-0.4665	108.9826	-22.7771
-13.7448	-74.9933	42.476
-12.7222	-74.3972	5.2863
-19.8426	-130.9408	27.2457
-9.3282	-50.2811	53.0258
-25.9139	-52.9117	40.512
-9.177	-134.2864	36.6739
-19.7598	-83.0686	26.0212
-22.332	-64.5629	26.3726
-20.7793	-68.5954	35.9198
-16.2223	-86.193	33.3711
-32.984	-111.8941	7.7363
-27.1429	-93.7137	11.3436
-9.0048	-89.2166	38.9873
-6.0324	-102.6333	37.1382
-21.6776	-87.419	0.5598
-17.9846	-106.4961	27.9772
-3.1761	-65.7468	53.4102
-8.7489	-117.535	30.9949
-32.008	-99.0587	2.065
-2.5018	-80.2656	50.6996
-21.0463	-79.5156	15.6626
-24.4235	-96.5837	22.0715
-17.734	-117.465	21.8503
-16.7941	-58.9891	12.635
-27.2318	-116.3108	12.635
-1.5822	-108.6374	48.9548
-23.2007	-106.9744	22.3723
-34.1322	-36.5695	36.7836
-24.0905	-39.8753	48.9666
-1.9483	-94.5433	49.0256
-24.7878	-47.3329	21.0492
-28.4476	-106.837	14.0871
-1.7621	-123.9416	46.4596
-20.3225	-96.6991	27.9126
-23.8507	-126.7462	14.973
-35.1906	-122.7413	6.2995
16.3549	-101.8345	30.4601
3.8831	-86.1028	49.8364
27.115	-94.1147	-3.9052
22.1312	-101.0844	25.8522
22.5699	-112.0368	19.4937
4.6144	-105.861	39.7676
9.3306	-92.2397	38.9824
33.7523	-110.4095	5.3191
21.7408	-88.551	26.0684
13.2625	-50.5762	52.7137
4.807	-132.6804	39.9855
20.0089	-72.4947	35.8145
25.3244	-37.6745	50.3657
18.8462	-57.4089	12.7581
27.0503	-46.9291	22.9127
29.4469	-101.2502	9.4292
25.0051	-86.7768	11.3597
25.194	-61.2747	30.4228
12.9078	-78.6702	42.3975
8.0832	-124.6773	31.8997
19.1509	-75.1598	22.1251
33.9024	-123.6786	4.5211
36.6296	-34.8322	39.516
22.075	-82.3673	0.1721
27.4749	-111.8604	12.8963
21.9378	-131.9613	25.2469
26.8772	-128.4937	12.4854
1.969	-117.2028	47.8492
27.8995	-50.743	41.469
11.3434	-71.226	5.0693
17.5691	-113.2372	24.607
2.3334	-101.0441	50.8262
4.1348	-70.6657	53.1353
17.2275	-89.4119	32.6754
19.5125	-64.3518	44.2065
25.888	-100.5367	19.7015
-25.629	-4.76	33.5788
-23.523	19.0639	10.0222
-9.3179	23.4438	27.846
-20.0585	73.7074	-19.5904
-17.2267	9.0602	31.5508
-7.3689	42.3544	21.1612
-16.3097	72.2134	5.4421
-34.4949	-21.789	39.6399
-9.5326	56.1457	18.0936
-14.1539	38.809	12.9594
-24.3454	12.3792	17.2249
-19.152	53.1937	-7.9954
-20.703	72.791	-4.7528
-1.7188	12.1133	37.6446
-13.7695	3.0734	39.2804
-28.8826	-29.4784	46.7665
-29.9834	10.8848	1.2851
-2.3407	23.8325	31.8214
-3.2345	-3.1223	42.5065
-2.0724	36.9591	26.4298
-15.1835	26.5452	19.1905
-15.3098	54.3561	8.6729
-3.5152	-20.2838	46.6274
-1.5392	50.9778	23.1691
-20.7479	37.8735	-18.0711
-18.2918	58.1347	-17.5309
-20.5658	29.0049	4.2517
-1.9123	67.1702	19.5766
-28.5997	16.0888	-3.5351
-10.4396	73.4622	13.5941
-14.8903	-15.2687	46.5342
-23.2941	-10.425	40.6955
-31.6524	4.8745	7.5245
-22.4466	32.1593	-11.3372
-27.4303	2.1707	24.2564
-18.2361	43.2928	-0.4095
18.6419	4.4357	36.8355
4.9875	-21.2337	47.1735
21.9536	25.2683	-1.3851
29.6381	10.6895	0.4148
28.7714	4.1566	13.9447
12.5996	63.2311	13.2674
21.8778	28.2383	-16.315
5.9956	30.5875	27.4586
14.9387	15.6161	30.5412
27.0593	-26.9893	49.0246
24.995	14.3815	-10.8092
20.2272	15.4308	20.7011
17.8089	28.5545	8.4429
16.9238	57.1236	-1.8809
17.1903	58.1958	-12.5738
30.7355	-14.4964	39.6732
26.0095	3.1515	25.9408
15.2447	52.1769	-18.7283
10.6165	46.2424	16.324
6.7462	73.1713	16.344
18.218	37.3714	-8.1288
8.2942	16.5125	34.9078
33.5153	3.5733	3.7713
27.4935	-6.2781	33.5146
19.4263	72.4958	-7.1464
6.6704	-8.1267	44.1202
8.5575	4.9686	40.5003
4.2528	60.8203	20.9216
18.6226	72.8284	-17.8462
10.9001	32.0552	20.0605
36.5337	-26.0518	41.7357
4.9406	46.0172	23.1084
15.9332	72.0875	4.3364
24.3908	15.4653	11.0101
14.1831	47.7115	5.1673
20.9792	-14.472	45.3994
21.2774	-86.625	-2.4425
16.8166	-78.7157	0.6863
10.498	-70.0818	4.1296
12.7658	-58.9593	8.857
20.6605	-51.5178	14.0358
26.4826	-42.9329	22.1848
32.0497	-35.6066	31.1498
-20.9267	-86.6093	-2.1599
-16.4181	-77.9722	1.1739
-10.3911	-70.5607	4.6787
-14.1607	-59.6734	9.514
-20.8554	-50.9649	14.3555
-25.8294	-41.867	21.2783
-31.8406	-34.0295	29.8533
35.5387	-125.1981	3.8328
32.8084	-127.9688	7.5865
28.8947	-129.3781	10.6958
25.4465	-129.9258	15.1694
23.1657	-130.702	20.664
22.0017	-133.3255	26.334
18.6044	-135.7798	30.7209
13.0846	-137.0985	34.2358
7.5492	-136.989	37.643
-36.6733	-124.2537	6.1102
-32.9794	-125.5397	9.1439
-28.0749	-125.875	11.164
-24.5175	-127.7325	14.6498
-23.0719	-128.9884	19.8696
-21.3535	-130.9278	26.1979
-17.7888	-133.601	31.0551
-13.3247	-136.5115	34.5071
-7.5215	-136.9053	38.2327
1.9532	-89.833	51.7519
1.1603	-80.8601	53.1823
1.8178	-72.3668	54.7833
3.2075	-61.6315	56.0523
6.9579	-51.5969	55.3293
13.7518	-43.9939	54.6191
21.0592	-37.3537	53.048
28.8225	-33.7577	49.0124
1.1436	-127.1027	48.3295
1.555	-117.49	50.3774
1.2083	-107.7876	51.7013
1.6898	-98.7935	51.7818
35.8543	-31.0861	43.0886
-0.8122	-90.6226	51.8174
-0.977	-81.7933	53.0164
-0.814	-73.0885	54.7043
-0.7572	-62.8188	56.2152
-3.8794	-52.4428	55.1416
-11.0019	-44.4033	54.433
-19.1647	-37.7793	53.0048
-27.192	-33.5223	48.7563
-1.1336	-127.3454	48.0548
-1.2295	-117.7927	50.2424
-0.8009	-108.1302	51.5133
-0.9748	-99.1516	51.6824
-34.4274	-31.6943	42.656
-0.445	-116.8431	-12.3574
-0.1159	-110.7089	-10.5349
-0.1688	-104.3151	-10.3069
-31.8865	-90.6082	-8.9231
-36.0298	-86.91	-11.1794
-41.6269	-85.2061	-11.8915
-46.265	-86.1564	-11.2012
-51.1598	-87.1177	-10.4516
30.5802	-92.4633	-9.5356
35.1952	-89.145	-11.8667
40.3038	-86.8589	-12.7601
45.6562	-87.482	-12.8997
50.7741	-87.9685	-12.0092
-66.9262	-69.0247	-4.2673
-66.0258	-61.7134	-1.9244
-64.6854	-54.2435	-0.587
-62.8499	-46.7459	0.05
-60.2208	-39.6223	-0.5942
-57.3609	-32.8015	-2.1239
-54.2097	-26.7534	-4.9176
-50.7127	-22.0611	-9.1893
-62.5822	-82.3964	-9.5152
-66.5241	-76.3533	-6.2155
-46.8025	-18.5381	-14.19
66.7313	-69.7399	-6.6056
66.0422	-62.1334	-5.0855
63.9986	-54.5055	-4.1043
61.0298	-46.9945	-2.9966
57.6354	-39.7627	-1.8648
54.0554	-32.6126	-4.1219
51.4499	-26.2727	-8.6243
47.3108	-20.8753	-13.6718
62.2135	-83.1897	-11.5741
65.7037	-77.0102	-8.2801
41.9692	-15.7795	-18.8625
-56.364	-94.8205	15.0949
-59.1734	-87.3781	16.3378
-61.8641	-79.8423	15.4785
-63.208	-72.061	16.3037
-63.9564	-64.1331	16.038
-63.8277	-56.1945	15.9926
-62.7415	-48.3215	16.2968
-60.7684	-40.6075	16.4894
-37.0624	-110.8939	5.8564
-42.9062	-107.0776	4.6238
-49.2858	-104.9136	6.6886
-53.3376	-101.0319	11.8083
-56.8274	-33.7307	16.872
54.7541	-96.3748	13.7634
57.4823	-89.0384	15.5493
60.5587	-81.4418	15.1485
62.901	-73.6697	13.8262
64.2153	-65.6186	12.1558
63.6307	-57.6218	12.7091
61.9984	-49.5923	12.7743
59.7695	-41.6874	13.4732
36.6376	-112.0183	4.9644
42.0522	-108.3734	3.641
48.327	-106.3083	5.0047
51.7962	-102.8151	10.4389
56.7796	-34.4591	14.7713
-23.4755	30.2726	-19.983
-26.737	23.9141	-19.0598
-28.6462	17.0836	-18.0841
20.6827	31.8434	-19.7116
23.214	25.0104	-16.6674
25.331	18.5009	-14.8754
-33.1103	10.1251	-2.4487
-33.7569	7.4997	-0.0335
-33.7727	5.1468	2.5011
32.9139	8.5004	-2.7277
34.315	6.4049	-0.4264
34.6942	4.1399	2.0591
-50.0589	-10.8401	4.3583
-45.4245	-4.4983	1.2047
-39.2376	0.6492	0.6171
-33.8201	2.8562	5.869
-32.9225	1.3904	15.0019
-30.3094	-1.1827	23.3314
-27.2742	-5.49	30.3836
-29.4375	-11.892	34.9621
-54.0203	-24.5423	14.5813
-53.6291	-17.9035	8.5809
-34.675	-18.5193	36.1053
50.2575	-10.9808	2.6541
45.6605	-4.3713	0.3514
40.0637	0.3716	0.6589
34.9795	2.0422	5.1677
33.5702	0.2404	14.0801
31.6747	-2.4165	22.5643
28.5231	-6.7373	29.8276
30.6145	-12.9165	35.2371
54.328	-25.0969	12.9372
54.1096	-18.4835	6.4216
35.9506	-19.5598	36.4084
-18.8888	43.145	-20.7276
-17.2112	49.4965	-20.0321
-17.3578	56.2665	-20.7705
-17.1718	63.0193	-20.7375
-17.4349	69.8471	-22.3129
16.0244	44.0827	-21.75
14.5734	50.4293	-20.4132
15.4104	56.6834	-20.1592
15.1495	63.7227	-20.5874
15.1798	69.9873	-22.7889
-21.2452	76.5149	-16.5759
-21.2645	76.394	-7.8583
-17.8814	76.555	0.2952
-14.0749	76.6301	8.4022
-8.0131	76.6985	14.5065
19.4516	76.571	-17.2011
19.8187	76.5947	-8.5872
17.1724	76.5406	-0.4472
14.1572	76.7387	7.5441
8.4016	76.7791	14.1587
-1.028	-11.4053	-20.9749
-1.039	-1.0846	-18.7982
-0.9527	9.3505	-18.461
-1.0886	19.4963	-19.1748
-1.1643	29.6141	-19.5942
-1.1893	39.6143	-20.2439
-1.1561	49.485	-20.9086
-1.0147	59.3373	-21.4001
-0.7724	69.4237	-21.2458
1.2018	-16.4889	45.1603
1.519	-6.4091	42.9171
1.6904	4.0859	40.6307
1.7394	14.1221	36.7195
1.5353	23.9662	32.0842
1.1881	33.9185	27.8419
0.8588	44.3059	24.9083
0.589	54.7903	22.5346
0.3951	65.44	20.1748
'ThCy1959
-2.0826	-115.3685	35.6169
1.119	-114.9457	36.175
-0.6529	-113.8327	4.412
-1.1646	-105.9784	-9.9823
-22.3033	-103.6274	-11.6098
20.3047	-103.7	-13.9459
-27.5659	-98.4985	-9.2577
26.1773	-100.2305	-9.1863
-32.8093	-103.1337	0.9259
31.7408	-103.2223	-1.2187
-29.1079	-96.958	2.9721
27.7338	-98.3226	5.3829
-0.0145	-81.0251	-8.7745
24.0198	-77.9836	-7.4194
-25.1577	-76.9826	-6.8707
48.7407	-73.4413	-9.7894
-44.8477	-68.6234	-7.9538
1.0166	-19.1571	-17.0669
-34.5371	-14.2853	-17.616
36.7502	-15.916	-16.4517
-42.5732	-28.5381	16.4711
46.1578	-30.0003	15.9506
1.5327	-22.3168	41.1018
34.6028	-22.0357	30.8591
-30.461	-23.6136	29.9705
31.9617	-5.8269	-25.6712
-30.8286	-3.9387	-24.8613
27.7019	7.0151	-25.6611
-26.8082	7.0647	-26.1838
26.0691	10.7476	-12.9363
-29.1797	4.7755	-14.7492
28.0224	10.7126	-3.9383
-26.5004	11.1419	-4.4724
17.9474	30.9049	-25.6431
-17.7713	30.3942	-25.6029
0.2537	65.5718	-21.2315
0.265	65.5981	5.9315
14.8427	65.8828	-27.3775
-15.1327	65.2262	-26.9446
16.3831	77.0677	-25.2472
-17.2534	75.5505	-24.8075
6.5561	72.1795	0.747
-6.6134	71.8251	0.4936
2.7898	72.519	2.8241
-2.7241	72.3837	2.4791
-0.9022	92.5336	-25.9773
-10.7753	-64.2695	35.5788
-12.6315	-61.1064	5.6602
-16.3212	-111.0319	24.0698
-8.6659	-44.5854	43.5029
-18.0164	-46.0182	33.9127
-7.442	-113.855	30.982
-17.9163	-69.6039	22.8964
-15.9478	-56.0568	23.7766
-15.8818	-59.0186	30.9739
-14.0339	-72.835	28.4146
-29.2199	-93.2079	3.7732
-24.1621	-77.6155	8.413
-7.6961	-75.9354	32.6127
-5.8304	-87.4791	30.497
-18.9144	-71.9152	-1.3548
-15.8014	-89.4146	22.4302
-3.2565	-56.959	43.5907
-7.7811	-99.7615	25.6303
-28.4715	-82.2341	0.1552
-1.4298	-68.5126	41.2655
-19.5682	-65.9687	14.0532
-22.0254	-80.5196	18.1151
-15.9565	-99.294	18.6205
-14.4557	-51.1723	11.7457
-24.5327	-97.6452	9.2173
-1.6611	-92.8794	37.2577
-20.8996	-89.6451	17.9487
-25.2864	-32.063	32.0717
-18.2875	-34.6849	40.0158
-1.0873	-80.7088	38.8149
